Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_11142	chr3	125990599	125990798	+	200	8.55402106485609	-0.14762199139456	1.66980928968233	-0.0884064978597912	0.92955359697476	1	8	6	10	7.04877246303122	7.3053723622733	7.94673654614706
Interval_11143	chr3	126084069	126084437	+	369	24.5065463578561	-0.0297321950394582	0.97795423026974	-0.0304024402361422	0.97574609872973	1	35	18	34	30.8383795257616	21.9161170868199	27.0189042569
Interval_11144	chr3	126456662	126456870	+	209	4.66993975101216	2.49885521134215	2.56235630660937	0.975217695094386	0.329452286501382	1	8	9	2	7.04877246303122	10.9580585434099	1.58934730922941
Interval_11145	chr3	126475849	126476108	+	260	32.8168986589105	0.274176293707942	0.83375872987755	0.328843685688555	0.742273841300698	1	39	27	35	34.3627657572772	32.8741756302298	27.8135779115147
Interval_11146	chr3	126638513	126638723	+	211	3.02910288800461	-0.293218709970834	3.50681519543648	-0.0836139612809958	0.933363366312536	1	3	1	3	2.64328967363671	1.21756206037888	2.38402096384412
Interval_11147	chr3	126668860	126669189	+	330	7.76523099788509	-1.28667747830071	1.74879326698059	-0.735751619470862	0.461881869145391	1	7	4	17	6.16767590515232	4.87024824151553	13.50945212845
Interval_11148	chr3	126703898	126704420	+	523	45.1658199532171	-0.112308055346415	0.698439695949923	-0.160798499852831	0.872252106805767	1	54	32	59	47.5792141254608	38.9619859321243	46.8857456222677
Interval_11149	chr3	126911542	126911886	+	345	18.7160451721197	0.562228459970055	1.12619097020853	0.499230126011354	0.617617273622165	1	27	19	20	23.7896070627304	23.1336791471988	15.8934730922941
Interval_11150	chr3	126982437	126982987	+	551	54.6559157542897	-0.03954466082189	0.631128937234638	-0.0626570237694366	0.950039620176339	1	57	53	74	50.2225037990975	64.5307892000808	58.8058504414883
Interval_11151	chr3	127173679	127173887	+	209	5.36229217162896	-0.216864366605937	2.35487000905407	-0.0920918631483401	0.926625053247686	1	8	2	7	7.04877246303122	2.43512412075777	5.56271558230294
Interval_11152	chr3	127182680	127182987	+	308	8.57553574226309	-0.91315582569289	1.6422658937611	-0.556034092385362	0.578187548903227	1	8	6	17	7.04877246303122	7.3053723622733	13.50945212845
Interval_11153	chr3	127590680	127591267	+	588	46.2657920028251	0.434589354428729	0.689880173552727	0.62994904200637	0.528727924846832	1	64	40	49	56.3901797042498	48.7024824151553	38.9390090761206
Interval_11154	chr3	127598207	127598648	+	442	48.3586687529856	-0.120326756362982	0.671648059171833	-0.179151498645509	0.857818745979934	1	49	44	66	43.1737313360662	53.5727306566709	52.4484612045706
Interval_11155	chr3	127626356	127626553	+	198	5.08274166843545	-1.58385023779316	2.30546380568111	-0.686998526669666	0.49208365686468	1	5	2	13	4.40548278939451	2.43512412075777	10.3307575099912
Interval_11156	chr3	127672667	127673360	+	694	36.208845184765	-0.212537077317138	0.789227967967697	-0.269297447560598	0.787700796207456	1	37	25	46	32.6005726415194	30.4390515094721	36.5549881122765
Interval_11157	chr3	128051942	128052404	+	463	33.9125879575589	0.00852230877090967	0.810049006841894	0.0105207323247457	0.991605824962707	1	42	30	46	37.0060554309139	36.5268618113665	36.5549881122765
Interval_11158	chr3	128123633	128124170	+	538	60.1534588096418	-0.303239536131193	0.598379747270206	-0.506767713169713	0.612317812990701	1	60	52	90	52.8657934727342	63.3132271397019	71.5206289153236
Interval_11159	chr3	128153059	128153657	+	599	33.2218718633683	0.0845484665118886	0.831111179104892	0.101729429993888	0.918971441565574	1	45	24	41	39.6493451045506	29.2214894490932	32.581619839203
Interval_11160	chr3	128254772	128255009	+	238	4.11619390238745	2.27804217092575	3.05740602612595	0.745089841342488	0.456217409907785	1	16	1	2	14.0975449260624	1.21756206037888	1.58934730922941
Interval_11161	chr3	128617449	128618074	+	626	52.5507804115746	-0.00911876148124156	0.64677983511387	-0.014098710235201	0.988751229437161	1	69	38	68	60.7956624936443	46.2673582943976	54.0378085138
Interval_11162	chr3	128650803	128651003	+	201	23.8117423776901	-0.241066983319464	0.986220762660821	-0.244435112752104	0.806893850314266	1	25	24	38	22.0274139469726	29.2214894490932	30.1975988753588
Interval_11163	chr3	128680710	128681334	+	625	51.3385156543496	-0.464934455280412	0.648775635617956	-0.716633655389298	0.473600172362404	1	47	37	75	41.4115382203084	45.0497962340187	59.600524096103
Interval_11164	chr3	128725866	128726199	+	334	29.2150411133266	-0.226106595377225	0.883803346656295	-0.255833603971582	0.798079324940605	1	29	26	42	25.5518001784882	31.656613569851	33.3762934938177
Interval_11165	chr3	128879061	128879699	+	639	32.9702482971787	-0.049428567907265	0.83538219375774	-0.0591688071359577	0.952817654397688	1	34	22	37	29.9572829678827	26.7863653283354	29.4029252207441
Interval_11166	chr3	128923060	128923293	+	234	5.83237039351024	1.09704739401836	2.16691762447721	0.506270926788475	0.612666469717118	1	15	3	5	13.2164483681835	3.65268618113665	3.97336827307353
Interval_11167	chr3	128994093	128994284	+	192	8.77026841460003	-0.554725875964837	1.64064918319429	-0.338113645285706	0.735277548030441	1	9	5	13	7.92986902091013	6.08781030189442	10.3307575099912
Interval_11168	chr3	129026908	129027517	+	610	52.7846863007727	-0.35801321233993	0.643693752095212	-0.556185625811348	0.578083964601233	1	46	35	67	40.5304416624295	42.6146721132609	53.2431348591853
Interval_11169	chr3	129106943	129107149	+	207	4.85443563534173	2.54360128646048	2.72363786474746	0.933898488996194	0.350356258351863	1	5	4	1	4.40548278939451	4.87024824151553	0.794673654614706
Interval_11170	chr3	129120362	129120751	+	390	32.0051833300057	-0.788901805955355	0.841585829206082	-0.937399108418416	0.348553299400502	1	29	19	53	25.5518001784882	23.1336791471988	42.1177036945794
Interval_11171	chr3	129161076	129161770	+	695	42.3002128329535	0.37190111375866	0.729268121089512	0.509964857922279	0.610076081984505	1	50	33	41	44.0548278939451	40.1795479925031	32.581619839203
Interval_11172	chr3	129183413	129184374	+	962	52.4746779165337	0.0553475244609253	0.641709574578938	0.0862501147769876	0.931267593268786	1	60	42	63	52.8657934727342	51.1376065359131	50.0644402407265
Interval_11173	chr3	129249272	129249636	+	365	16.2576640408669	-0.450697627681561	1.20690251111071	-0.373433333291175	0.708825954498538	1	19	12	27	16.7408345996992	14.6107447245466	21.4561886745971
Interval_11174	chr3	129278573	129278913	+	341	21.4028402183182	-0.398836494148017	1.04992669105207	-0.379870801977962	0.704041322199848	1	27	14	34	23.7896070627304	17.0458688453044	27.0189042569
Interval_11175	chr3	129316284	129316789	+	506	16.7164804785812	-0.155186236226305	1.19813439738414	-0.129523229251343	0.896943645481015	1	19	12	22	16.7408345996992	14.6107447245466	17.4828204015235
Interval_11176	chr3	129399457	129399732	+	276	13.2848921336611	0.26817752755168	1.36218816410291	0.196872601464933	0.843927234917077	1	20	9	15	17.6219311575781	10.9580585434099	11.9201048192206
Interval_11177	chr3	129428452	129428729	+	278	16.0893470092993	0.601629317184977	1.24975095728309	0.481399364952594	0.630232687944049	1	15	17	14	13.2164483681835	20.698555026441	11.1254311646059
Interval_11178	chr3	129439768	129440628	+	861	131.629249461998	-0.508392866337861	0.512272422553225	-0.992426771294798	0.3209893849424	1	115	109	209	101.326104156074	132.714264581298	166.086793814474
Interval_11179	chr3	129576864	129577204	+	341	26.6895161949812	-0.691544840671336	0.943569437676006	-0.732902967241709	0.463617613223723	1	18	17	37	15.8597380418203	20.698555026441	29.4029252207441
Interval_11180	chr3	129893748	129893950	+	203	23.3683218728641	-0.838352502704502	1.00330856806677	-0.835587903250829	0.403386776339617	1	19	14	38	16.7408345996992	17.0458688453044	30.1975988753588
Interval_11181	chr3	130111457	130112401	+	945	176.044456440974	0.170145442328953	0.51140505739501	0.33270191576837	0.739359303285489	1	217	135	199	191.197953059722	164.370878151149	158.140057268327
Interval_11182	chr3	130179443	130179903	+	461	17.6299307354145	0.267357469825355	1.16592035588247	0.229310234165177	0.81862779967991	1	20	17	20	17.6219311575781	20.698555026441	15.8934730922941
Interval_11183	chr3	130354446	130354653	+	208	5.85674713278474	0.966716018805844	2.13005241800322	0.45384611694771	0.649939588210974	1	12	4	5	10.5731586945468	4.87024824151553	3.97336827307353
Interval_11184	chr3	130746697	130746961	+	265	15.1313914754575	-0.0301914378492107	1.27444869140523	-0.0236898025419298	0.981100040117351	1	13	15	19	11.4542552524257	18.2634309056832	15.0987994376794
Interval_11185	chr3	130747883	130748270	+	388	10.1448271993324	-0.296270269379887	1.54017064717374	-0.192361976202801	0.84745867474175	1	8	7	12	7.04877246303122	8.52293442265218	9.53608385537648
Interval_11186	chr3	130893034	130894150	+	1117	59.9551640186742	0.325055885599031	0.601740852782448	0.540192483352217	0.589064295881077	1	71	60	68	62.5578556094021	73.053723622733	54.0378085138
Interval_11187	chr3	131026501	131027136	+	636	53.0947060265697	-0.176230717250292	0.64685236700148	-0.27244349134443	0.78528103567572	1	47	46	69	41.4115382203084	56.0078547774286	54.8324821684147
Interval_11188	chr3	131361322	131362074	+	753	22.3228651385339	0.487176687784571	1.04122526472788	0.467887885828328	0.639864767022041	1	27	17	20	23.7896070627304	20.698555026441	15.8934730922941
Interval_11189	chr3	131381264	131381987	+	724	94.2136289290522	0.0976804457936412	0.514844721139448	0.189727973858712	0.849522298969483	1	104	87	116	91.6340420194059	105.927899252963	92.1821439353059
Interval_11190	chr3	131502504	131503134	+	631	25.972928399668	0.809796197256585	0.960462167054198	0.843131801578697	0.399154734699718	1	39	22	22	34.3627657572772	26.7863653283354	17.4828204015235
Interval_11191	chr3	131511929	131512145	+	217	4.49943051089075	1.50931731578197	3.11542221607535	0.484466377620985	0.628054920413755	1	5	0	1	4.40548278939451	0	0.794673654614706
Interval_11192	chr3	132417155	132417967	+	813	76.0115335552335	-0.536541009413334	0.588656827948982	-0.91146655222325	0.362049601353961	1	53	74	124	46.6981175675819	90.0995924680373	98.5395331722236
Interval_11193	chr3	132660038	132660637	+	600	19.7117354844682	-0.573074804122061	1.11860043760454	-0.512314124737239	0.608431181357103	1	13	18	31	11.4542552524257	21.9161170868199	24.6348832930559
Interval_11194	chr3	132722065	132722562	+	498	30.4668495054145	-0.0377096771591044	0.862882323196246	-0.043701992896809	0.965141950634327	1	34	25	39	29.9572829678827	30.4390515094721	30.9922725299735
Interval_11195	chr3	132722800	132723180	+	381	34.4019703873247	-0.339417984330815	0.807870017727232	-0.420139350245593	0.674383657789496	1	38	24	50	33.4816691993983	29.2214894490932	39.7336827307353
Interval_11196	chr3	133149759	133149970	+	212	5.14858311383289	0.78937804768126	2.39835383560065	0.329133272982453	0.742054955810041	1	10	4	5	8.81096557878903	4.87024824151553	3.97336827307353
Interval_11197	chr3	133441889	133442278	+	390	12.486063061964	0.547086049223828	1.41812544783588	0.385781138092336	0.699658765631793	1	23	8	13	20.2652208312148	9.74049648303106	10.3307575099912
Interval_11198	chr3	133448475	133448910	+	436	15.6781087327283	-0.0616034539895839	1.23575765007956	-0.0498507567285687	0.960241318912996	1	17	14	21	14.9786414839414	17.0458688453044	16.6881467469088
Interval_11199	chr3	133506450	133506800	+	351	12.0576562645752	-0.469382841013994	1.42576588769111	-0.329214526077709	0.741993544142942	1	15	6	18	13.2164483681835	7.3053723622733	14.3041257830647
Interval_11200	chr3	133572863	133573750	+	888	189.818965896853	-0.281799280085939	0.506961853155887	-0.555858943491923	0.578307286997868	1	185	140	255	163.002863207597	170.458688453044	202.64178192675
Interval_11201	chr3	133661546	133662240	+	695	17.0662991377307	-0.23431356511373	1.18593200117999	-0.197577571800568	0.84337558398056	1	16	14	23	14.0975449260624	17.0458688453044	18.2774940561382
Interval_11202	chr3	133805419	133806296	+	878	71.8520342781557	-0.0252140185210616	0.553942122935528	-0.0455174240721104	0.963694886890747	1	78	63	93	68.7255315145544	76.7064098038696	73.9046498791677
Interval_11203	chr3	133963072	133963273	+	202	4.95088743876685	2.71878730372022	2.69325783401512	1.0094790292198	0.312744953954156	1	5	5	1	4.40548278939451	6.08781030189442	0.794673654614706
Interval_11204	chr3	134045389	134045614	+	226	3.14326398286379	-1.33550350416059	3.5512070480226	-0.376070301196387	0.706864632622639	1	5	1	9	4.40548278939451	1.21756206037888	7.15206289153236
Interval_11205	chr3	134485677	134486656	+	980	85.3217278510335	-0.222524906462671	0.525728112579198	-0.42326993960999	0.672098323776562	1	85	73	120	74.8932074197068	88.8820304076585	95.3608385537648
Interval_11206	chr3	135067353	135067535	+	183	4.75198319272286	-1.02011596494319	2.43123779623431	-0.419587078862965	0.674787129202682	1	3	3	8	2.64328967363671	3.65268618113665	6.35738923691765
Interval_11207	chr3	135266447	135266665	+	219	3.82795822089155	-1.0573969167198	2.98002162365141	-0.354828605379102	0.722717996984593	1	5	2	9	4.40548278939451	2.43512412075777	7.15206289153236
Interval_11208	chr3	135286719	135287013	+	295	6.81160045505536	0.610357695841327	1.91141500500587	0.319322436123417	0.749482020986624	1	15	5	8	13.2164483681835	6.08781030189442	6.35738923691765
Interval_11209	chr3	135439206	135439520	+	315	7.67445395939009	1.37720976366524	1.83713755482922	0.749649779922582	0.453465661203261	1	7	12	5	6.16767590515232	14.6107447245466	3.97336827307353
Interval_11210	chr3	135712314	135712726	+	413	6.44251585054608	-0.345758492212432	1.95848352484821	-0.176543988154932	0.859866593792652	1	10	4	11	8.81096557878903	4.87024824151553	8.74141020076177
Interval_11211	chr3	135965688	135965929	+	242	8.10289707114185	-1.07057209138643	1.71069488921404	-0.625811240880189	0.53143875792615	1	6	5	15	5.28657934727342	6.08781030189442	11.9201048192206
Interval_11212	chr3	136195958	136196984	+	1027	72.9661087951909	0.074097973893693	0.56292584306112	0.131630080244242	0.895276891940915	1	72	72	90	63.438952167281	87.6644683472796	71.5206289153236
Interval_11213	chr3	136250243	136250735	+	493	61.2960575930588	-0.126254232842433	0.594384998898222	-0.212411539787281	0.831785983736254	1	65	45	77	57.2712762621287	54.7902927170497	61.1898714053324
Interval_11214	chr3	136752193	136753139	+	947	109.178035198256	-0.030817435315297	0.502656837188525	-0.0613090940683627	0.951113048409251	1	127	96	147	111.899262850621	116.885957796373	116.817027228362
Interval_11215	chr3	136861682	136862615	+	934	106.238192837991	-0.598000488384804	0.506194269364703	-1.18136558348502	0.237457524056243	1	93	69	158	81.941979882738	84.0117821661429	125.558437429124
Interval_11216	chr3	137372694	137372887	+	194	4.13331496117003	-0.367199328311848	2.65002072779732	-0.138564700441819	0.889794139122163	1	7	3	8	6.16767590515232	3.65268618113665	6.35738923691765
Interval_11217	chr3	137907723	137907923	+	201	5.09988605398699	1.65081088104429	2.46679603050975	0.669212557757828	0.503359896753332	1	6	8	3	5.28657934727342	9.74049648303106	2.38402096384412
Interval_11218	chr3	138068256	138068510	+	255	5.04757222175138	-2.17408906036507	2.39340509513766	-0.908366521313861	0.363684607574137	1	1	4	16	0.881096557878903	4.87024824151553	12.7147784738353
Interval_11219	chr3	138174418	138174851	+	434	17.4126665459145	0.447497362981003	1.17045224872719	0.382328594325513	0.702217647612686	1	27	16	20	23.7896070627304	19.4809929660621	15.8934730922941
Interval_11220	chr3	138187192	138187868	+	677	31.7091464925809	-0.0430162886193996	0.8413886234866	-0.0511253509004507	0.959225635306805	1	41	26	44	36.124958873035	31.656613569851	34.9656408030471
Interval_11221	chr3	138329196	138330010	+	815	36.5629999473306	0.264686815835189	0.791186663153286	0.334544081898797	0.737969032562347	1	38	37	41	33.4816691993983	45.0497962340187	32.581619839203
Interval_11222	chr3	138594098	138594930	+	833	67.6394953415661	0.14554079385822	0.588696020041182	0.247225713956821	0.80473354598575	1	58	61	71	51.1036003569764	74.2712856831119	56.4218294776441
Interval_11223	chr3	138608709	138609416	+	708	26.7430718977032	-0.142328552306042	0.925191541926935	-0.153836849837179	0.877738377697505	1	33	21	38	29.0761864100038	25.5688032679565	30.1975988753588
Interval_11224	chr3	138834531	138835110	+	580	25.9587933309835	0.0641821771170889	0.940439556858105	0.0682469985966071	0.945589014686633	1	31	24	34	27.313993294246	29.2214894490932	27.0189042569
Interval_11225	chr3	138915361	138916207	+	847	35.5141202761765	0.240605806903718	0.819645768282152	0.293548525734464	0.769102914045206	1	58	24	43	51.1036003569764	29.2214894490932	34.1709671484324
Interval_11226	chr3	139117875	139118097	+	223	5.23479812925063	-0.942921933138712	2.34193310424425	-0.4026254769745	0.687223764509815	1	6	1	8	5.28657934727342	1.21756206037888	6.35738923691765
Interval_11227	chr3	139343865	139344298	+	434	22.3951197195413	-0.442247896246364	1.02965470305398	-0.429510878680634	0.667551478747852	1	19	21	36	16.7408345996992	25.5688032679565	28.6082515661294
Interval_11228	chr3	139389449	139390214	+	766	44.7207399568341	0.0606892622519902	0.722837415931721	0.0839597687036761	0.933088418705046	1	60	27	52	52.8657934727342	32.8741756302298	41.3230300399647
Interval_11229	chr3	139616416	139616592	+	177	5.73367686654409	2.91091493019089	2.52956151156812	1.15075870536406	0.249831517686622	1	4	7	1	3.52438623151561	8.52293442265218	0.794673654614706
Interval_11230	chr3	139677599	139678021	+	423	22.0107328394091	-0.531775525534055	1.04550858505227	-0.508628559475164	0.611012606539229	1	17	13	28	14.9786414839414	15.8283067849255	22.2508623292118
Interval_11231	chr3	139825390	139825584	+	195	7.21047825788713	0.0926582801355142	1.88491718134682	0.0491577460550852	0.960793584293683	1	6	4	6	5.28657934727342	4.87024824151553	4.76804192768824
Interval_11232	chr3	139849080	139849293	+	214	4.73283123266657	-0.602885823438232	2.39054227997269	-0.252196260442263	0.800889368414461	1	5	5	10	4.40548278939451	6.08781030189442	7.94673654614706
Interval_11233	chr3	140489231	140489617	+	387	8.85518602229715	1.315501102389	1.7391305825625	0.75641306959866	0.449401574400407	1	7	8	4	6.16767590515232	9.74049648303106	3.17869461845882
Interval_11234	chr3	140941436	140942074	+	639	72.7039056098412	0.0736103910327977	0.551680895142729	0.133429291608428	0.89385388116194	1	91	59	91	80.1797867669802	71.8361615623541	72.3153025699383
Interval_11235	chr3	141116709	141116895	+	187	3.98811162735763	0.396144016746749	2.81705939729338	0.140623238944611	0.888167588642204	1	3	3	3	2.64328967363671	3.65268618113665	2.38402096384412
Interval_11236	chr3	141192311	141192520	+	210	21.438676473649	-0.409535081644327	1.04870685676325	-0.390514354896394	0.696156242600992	1	24	14	32	21.1463173890937	17.0458688453044	25.4295569476706
Interval_11237	chr3	141231385	141231832	+	448	36.1881872768267	0.57402314357367	0.798656123830831	0.718736295190868	0.472303415663934	1	51	29	34	44.9359244518241	35.3092997509876	27.0189042569
Interval_11238	chr3	141266916	141267435	+	520	18.2568361077196	-0.71223375934427	1.15087794003004	-0.618861248939814	0.53600776866657	1	13	13	28	11.4542552524257	15.8283067849255	22.2508623292118
Interval_11239	chr3	141311620	141312128	+	509	49.7823603532332	-0.363441822392986	0.660923133330002	-0.549900289556846	0.582387765619419	1	51	33	69	44.9359244518241	40.1795479925031	54.8324821684147
Interval_11240	chr3	141370261	141370462	+	202	17.2531153729885	0.256221715303805	1.17680229425708	0.217727069835091	0.827641770935443	1	21	16	20	18.503027715457	19.4809929660621	15.8934730922941
Interval_11241	chr3	141441486	141441741	+	256	11.6681526059846	-0.629078677725013	1.42797803199175	-0.440538064053809	0.659547449941435	1	17	7	23	14.9786414839414	8.52293442265218	18.2774940561382
Interval_11242	chr3	141487645	141487984	+	340	18.5269296765329	-0.47832646975179	1.12632439995405	-0.424679133091058	0.671070597444913	1	18	18	33	15.8597380418203	21.9161170868199	26.2242306022853
Interval_11243	chr3	141498695	141499278	+	584	38.7217000381022	-0.204582456872119	0.771087606602321	-0.265316748862792	0.79076546299454	1	34	38	55	29.9572829678827	46.2673582943976	43.7070510038088
Interval_11244	chr3	141576420	141576650	+	231	5.15438191723965	1.83747786861155	2.42655099468066	0.757238513692707	0.448906980247529	1	6	5	2	5.28657934727342	6.08781030189442	1.58934730922941
Interval_11245	chr3	141737991	141738512	+	522	76.8748383034236	0.0670341167626145	0.540713649905473	0.123973413236994	0.901336325804368	1	86	65	93	75.7743039775857	79.1415339246274	73.9046498791677
Interval_11246	chr3	141796626	141797248	+	623	24.6388626259635	0.0359039393813056	0.971761279079604	0.0369472834061795	0.970527038757611	1	27	22	31	23.7896070627304	26.7863653283354	24.6348832930559
Interval_11247	chr3	141875642	141876753	+	1112	58.3330814962084	0.042166547586601	0.620497450956489	0.0679560367598639	0.945820630923091	1	55	56	71	48.4603106833397	68.1834753812174	56.4218294776441
Interval_11248	chr3	142149106	142149971	+	866	42.8474588081138	0.180388085827269	0.724416234387465	0.249011655543304	0.803351765523867	1	55	31	48	48.4603106833397	37.7444238717454	38.1443354215059
Interval_11249	chr3	142225142	142225700	+	559	34.0310053644259	0.61320418619059	0.824006623874261	0.744173855432698	0.456771302792518	1	40	31	30	35.2438623151561	37.7444238717454	23.8402096384412
Interval_11250	chr3	142269906	142270796	+	891	25.4031880517845	-0.411926153646722	0.965345117193782	-0.426713872903997	0.669587744786556	1	20	18	33	17.6219311575781	21.9161170868199	26.2242306022853
Interval_11251	chr3	142447454	142448259	+	806	38.2517581204546	0.660228890155622	0.772283893926138	0.854904388591026	0.392604080866111	1	54	33	35	47.5792141254608	40.1795479925031	27.8135779115147
Interval_11252	chr3	142508662	142508890	+	229	5.83283536636991	-0.830826732249408	2.15597149299103	-0.385360722509731	0.699970178590972	1	2	6	10	1.76219311575781	7.3053723622733	7.94673654614706
Interval_11253	chr3	142578436	142579312	+	877	62.6084743846763	0.0857134134855334	0.607242145582716	0.141151950847025	0.887749903602768	1	55	59	71	48.4603106833397	71.8361615623541	56.4218294776441
Interval_11254	chr3	142596195	142596615	+	421	21.4620342688233	0.367798367465487	1.06289800401984	0.346033547974017	0.729317502706071	1	21	22	22	18.503027715457	26.7863653283354	17.4828204015235
Interval_11255	chr3	142723808	142724269	+	462	24.2762568341319	-0.20529695836395	0.996807235076033	-0.205954522740086	0.836826435277708	1	32	14	33	28.1950898521249	17.0458688453044	26.2242306022853
Interval_11256	chr3	143001453	143001913	+	461	37.8086705497904	0.210946696003215	0.777007631136036	0.271486002904241	0.786017263671928	1	46	27	40	40.5304416624295	32.8741756302298	31.7869461845882
Interval_11257	chr3	143114265	143114517	+	253	5.70499734494157	-0.283255679338293	2.13561120511235	-0.132634478907125	0.894482463088026	1	4	9	11	3.52438623151561	10.9580585434099	8.74141020076177
Interval_11258	chr3	143121287	143121518	+	232	11.5907679783788	1.00570659303992	1.51458911272166	0.66401282340707	0.506682103748578	1	12	7	6	10.5731586945468	8.52293442265218	4.76804192768824
Interval_11259	chr3	143848061	143848532	+	472	15.3646287856091	-0.284213520162008	1.26187301086805	-0.225231475524226	0.821799204519246	1	13	11	19	11.4542552524257	13.3931826641677	15.0987994376794
Interval_11260	chr3	143971435	143972801	+	1367	127.683505713037	-0.346274696783948	0.503757011495409	-0.687384371596192	0.491840543429905	1	145	92	192	127.759000892441	112.015709554857	152.577341686024
Interval_11261	chr3	144197628	144197832	+	205	5.05565823276023	0.980383325987051	2.36895103068295	0.413847020596459	0.678986145674045	1	10	3	4	8.81096557878903	3.65268618113665	3.17869461845882
Interval_11262	chr3	146100855	146101089	+	235	2.61813297048891	-2.08758048763979	3.89654106144599	-0.535752210670943	0.592129814401575	1	2	1	8	1.76219311575781	1.21756206037888	6.35738923691765
Interval_11263	chr3	146469258	146469592	+	335	20.3025152031799	-0.446937660561349	1.0984667931478	-0.406874075164887	0.684100477678711	1	23	10	28	20.2652208312148	12.1756206037888	22.2508623292118
Interval_11264	chr3	146498003	146498222	+	220	6.98090806518922	-1.50929091678332	1.90708030604802	-0.79141445276155	0.42870217884801	1	6	2	14	5.28657934727342	2.43512412075777	11.1254311646059
Interval_11265	chr3	146543933	146544910	+	978	47.0201632081569	0.115143242300975	0.689251041363973	0.167055594247802	0.867326305590402	1	64	34	57	56.3901797042498	41.397110052882	45.2963983130383
Interval_11266	chr3	146981784	146982146	+	363	3.95585071286128	-1.78200684054156	2.76237239490545	-0.645100147912009	0.518862288017511	1	3	2	11	2.64328967363671	2.43512412075777	8.74141020076177
Interval_11267	chr3	147135289	147135485	+	197	3.25446207499388	-1.51436566076285	3.2591084191338	-0.464656423171504	0.642177519387563	1	3	1	7	2.64328967363671	1.21756206037888	5.56271558230294
Interval_11268	chr3	147178901	147179131	+	231	2.57737455640626	2.73397864606556	4.48001439109901	0.610261130298486	0.541688840967621	1	1	8	1	0.881096557878903	9.74049648303106	0.794673654614706
Interval_11269	chr3	147695178	147695487	+	310	5.18063013981534	2.46951452650058	2.41637520833133	1.0219913356113	0.306785001252105	1	13	5	2	11.4542552524257	6.08781030189442	1.58934730922941
Interval_11270	chr3	148991268	148991844	+	577	37.0800550532618	-0.345012494371875	0.785072523948792	-0.439465761247784	0.66032408575898	1	33	36	58	29.0761864100038	43.8322341736398	46.091071967653
Interval_11271	chr3	149009755	149010156	+	402	29.143264544165	-1.10672642200617	0.890765524844161	-1.24244415745635	0.214072731945196	1	20	19	55	17.6219311575781	23.1336791471988	43.7070510038088
Interval_11272	chr3	149085968	149086758	+	791	59.1587076499852	-0.164165021115886	0.612852083096327	-0.267870544367691	0.788798967553527	1	66	37	73	58.1523728200076	45.0497962340187	58.0111767868736
Interval_11273	chr3	149129256	149130024	+	769	34.6928875118702	-0.297788661948118	0.802576945892374	-0.371040637875551	0.710607264010283	1	35	30	52	30.8383795257616	36.5268618113665	41.3230300399647
Interval_11274	chr3	149145970	149146380	+	411	18.227338647727	0.82371624023026	1.15726281401574	0.711779753271374	0.476601172163042	1	32	16	17	28.1950898521249	19.4809929660621	13.50945212845
Interval_11275	chr3	149225150	149225431	+	282	7.58812200266841	1.21969371686093	1.93883503018259	0.629085867478917	0.529292842186951	1	18	2	5	15.8597380418203	2.43512412075777	3.97336827307353
Interval_11276	chr3	149273276	149273563	+	288	11.6165672230814	-0.806380178271708	1.41907958368119	-0.568241688165159	0.569870867884794	1	11	10	24	9.69206213666793	12.1756206037888	19.072167710753
Interval_11277	chr3	149277389	149277635	+	247	4.93690983989311	-1.72167862424838	2.41690891278973	-0.712347335531617	0.476249718777752	1	4	1	10	3.52438623151561	1.21756206037888	7.94673654614706
Interval_11278	chr3	149752191	149752821	+	631	25.1576902224961	-0.0814746160990559	1.01140256633606	-0.0805560701652244	0.935795003538409	1	15	24	28	13.2164483681835	29.2214894490932	22.2508623292118
Interval_11279	chr3	149812506	149813483	+	978	72.5324093994689	-0.361565434827445	0.558334703587136	-0.647578293995507	0.517257740112561	1	65	61	106	57.2712762621287	74.2712856831119	84.2354073891589
Interval_11280	chr3	149970144	149970369	+	226	10.0897371027608	0.776530642453949	1.56638999876699	0.495745403804423	0.620074048730773	1	9	16	10	7.92986902091013	19.4809929660621	7.94673654614706
Interval_11281	chr3	150038713	150038905	+	193	3.29412592498166	2.1502859225156	3.46228526290152	0.621059721899859	0.534560329313444	1	5	8	2	4.40548278939451	9.74049648303106	1.58934730922941
Interval_11282	chr3	150184080	150184401	+	322	9.73621101268706	0.375872192814469	1.56224683738338	0.240597185937672	0.809867331423485	1	11	9	10	9.69206213666793	10.9580585434099	7.94673654614706
Interval_11283	chr3	150384924	150385267	+	344	25.8493667891318	0.72058893095077	0.965953007667956	0.745987563815806	0.455674927517438	1	29	33	25	25.5518001784882	40.1795479925031	19.8668413653677
Interval_11284	chr3	150408036	150409226	+	1191	88.4782965720649	-0.190729245365713	0.517574128119593	-0.368506142412208	0.712495865920396	1	95	72	123	83.7041729984958	87.6644683472796	97.7448595176089
