Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PDR.4_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_6517	chr17	7403921	7404837	+	917	73.7045968185749	-0.186313517915337	0.649622228043026	-0.286802867686043	0.774263267052138	1	89	52	70.7259552607089	80.4757881007764
Interval_6518	chr17	7435218	7435670	+	453	29.697801579313	0.32379535298533	1.04203926135259	0.310732392717176	0.756004069600215	1	39	16	30.9922725299735	24.761780954085
Interval_6519	chr17	7436941	7437132	+	192	9.02085082800538	-0.0871324296273291	1.8943068822089	-0.0459969978706547	0.963312642730881	1	11	6	8.74141020076177	9.28566785778189
Interval_6520	chr17	7455495	7455793	+	299	21.4127561248906	-0.565674577922638	1.22180619828271	-0.462982246053189	0.643377092963228	1	25	19	19.8668413653677	29.404614882976
Interval_6521	chr17	7483485	7484966	+	1482	86.4594853636121	0.588589172777963	0.628469471448903	0.936543777410542	0.348993283874069	1	123	42	97.7448595176089	64.9996750044732
Interval_6522	chr17	7572397	7573177	+	781	108.659170176738	0.173907349116605	0.595194034636382	0.292185974650853	0.770144434585046	1	145	66	115.227679919132	102.142346435601
Interval_6523	chr17	7573697	7573960	+	264	21.9959846025424	0.0802158649767746	1.23183087589438	0.0651192193234589	0.948079078102508	1	35	17	27.8135779115147	26.3093922637154
Interval_6524	chr17	7583631	7584125	+	495	30.7598457719538	-0.12030324932492	1.00085023840588	-0.120201049775974	0.904323886205388	1	43	24	34.1709671484324	37.1426714311276
Interval_6525	chr17	7614646	7615457	+	812	71.0630314407556	0.490088102815737	0.66611028894852	0.735746183397586	0.461885178001028	1	93	34	73.9046498791677	52.6187845274307
Interval_6526	chr17	7686122	7686653	+	532	23.864125777861	0.185235271158519	1.17032482170492	0.158276802920979	0.8742386863117	1	31	14	24.6348832930559	21.6665583348244
Interval_6527	chr17	7687524	7688416	+	893	38.9783064174702	-0.447033410756185	0.916419856001742	-0.487804152025418	0.625688570176407	1	30	21	23.8402096384412	32.4998375022366
Interval_6528	chr17	7833867	7834180	+	314	17.9923155788341	-0.0230051244945761	1.35685668440337	-0.0169547195064981	0.98647273917286	1	23	12	18.2774940561382	18.5713357155638
Interval_6529	chr17	7835041	7835321	+	281	12.1266209607511	-0.0440645989433888	1.657044198979	-0.0265922894335225	0.97878492322714	1	17	9	13.50945212845	13.9285017866728
Interval_6530	chr17	7841636	7842113	+	478	23.9469177516646	-0.495940131533143	1.15401833886205	-0.429750650255849	0.667377034699798	1	29	21	23.0455359838265	32.4998375022366
Interval_6531	chr17	7844760	7844957	+	198	17.9997739251899	-0.72713635168617	1.33614215657722	-0.544205830275477	0.586299840219681	1	20	17	15.8934730922941	26.3093922637154
Interval_6532	chr17	7851615	7852012	+	398	25.5462154066393	-0.409064451471718	1.14279027913334	-0.357952337310692	0.720378982623708	1	22	15	17.4828204015235	23.2141696444547
Interval_6533	chr17	7857070	7857986	+	917	69.5550332075536	-0.113610172174814	0.652815728125267	-0.174030997232674	0.86184110165959	1	99	55	78.6726918068559	85.1186220296673
Interval_6534	chr17	7887562	7887863	+	302	12.7903453958859	1.36031246755294	1.75149054760122	0.776659896575508	0.437359453224896	1	15	3	11.9201048192206	4.64283392889094
Interval_6535	chr17	7915758	7915997	+	240	10.3983019883008	-0.0547108941897106	1.77027987418713	-0.0309052229466443	0.975345124605215	1	15	8	11.9201048192206	12.3808904770425
Interval_6536	chr17	7931788	7932341	+	554	46.5497964180899	-0.278080227427985	0.808808590749366	-0.343814631308925	0.730985696100114	1	53	33	42.1177036945794	51.0711732178004
Interval_6537	chr17	7990064	7990397	+	334	15.5337720951879	0.0383950342676769	1.47992468614245	0.0259439109484395	0.979302075949034	1	18	9	14.3041257830647	13.9285017866728
Interval_6538	chr17	8079773	8080069	+	297	9.216452144776	-1.28352850993798	1.98155065347565	-0.647739439658871	0.517153490688071	1	4	5	3.17869461845882	7.73805654815157
Interval_6539	chr17	8118887	8119694	+	808	23.0023435838238	0.125857628003741	1.18366956707837	0.106328346613146	0.915321841724346	1	34	16	27.0189042569	24.761780954085
Interval_6540	chr17	8138714	8139438	+	725	29.977192664534	0.810981392988752	1.05696192088312	0.767275884746308	0.442917503209717	1	41	12	32.581619839203	18.5713357155638
Interval_6541	chr17	8156291	8156952	+	662	109.38273929282	0.208317407527995	0.597991506279692	0.348361816748883	0.727568474523007	1	153	68	121.58506915605	105.237569054861
Interval_6542	chr17	8173129	8173890	+	762	46.7976902344251	0.931476871822009	0.816448763840367	1.14088833626323	0.253916393781451	1	78	21	61.9845450599471	32.4998375022366
Interval_6543	chr17	8187188	8187878	+	691	24.9288111514729	0.754600409792486	1.14042266447555	0.661684858867221	0.508173210343394	1	46	14	36.5549881122765	21.6665583348244
Interval_6544	chr17	8190143	8190401	+	259	32.6296182808699	-0.0319955670202728	0.981035640010177	-0.0326140720228481	0.973982347949158	1	40	21	31.7869461845882	32.4998375022366
Interval_6545	chr17	8200151	8200358	+	208	13.4809726317543	0.208320695187822	1.58353701671299	0.131554041989016	0.895337038665314	1	18	8	14.3041257830647	12.3808904770425
Interval_6546	chr17	8222000	8223339	+	1340	55.5590876867701	0.0182152531183115	0.779664295627245	0.0233629437957746	0.981360763499403	1	71	36	56.4218294776441	55.7140071466913
Interval_6547	chr17	8247574	8248051	+	478	16.2094906385659	0.0383947304869317	1.4579959544542	0.0263339074224693	0.978991010070488	1	18	9	14.3041257830647	13.9285017866728
Interval_6548	chr17	8248946	8249387	+	442	20.2877497131833	0.568907281505633	1.33391414002505	0.426494677907041	0.669747425259204	1	26	9	20.6615150199824	13.9285017866728
Interval_6549	chr17	8288405	8289057	+	653	18.5841232497059	0.0972886123878744	1.32897101675358	0.0732059700034182	0.941642215761662	1	25	12	19.8668413653677	18.5713357155638
Interval_6550	chr17	8295383	8295835	+	453	33.5927441233885	-0.574582334160019	0.963692488545889	-0.596229960271874	0.551021613377316	1	34	26	27.0189042569	40.2378940503882
Interval_6551	chr17	8376431	8376625	+	195	5.71394483023978	2.62332032586769	2.77091018425566	0.946735964512101	0.343773339268185	1	12	1	9.53608385537648	1.54761130963031
Interval_6552	chr17	8383148	8383815	+	668	49.5758029390085	-0.806327647311511	0.814154657589648	-0.990386334825732	0.321985322126117	1	49	44	38.9390090761206	68.0948976237339
Interval_6553	chr17	8435642	8436258	+	617	47.5350330092502	0.125856068741317	0.816341029645164	0.154170945929328	0.877474950063849	1	68	32	54.0378085138	49.5235619081701
Interval_6554	chr17	8630967	8631373	+	407	16.6179928912997	-0.224639273919902	1.44017946226415	-0.155980056517915	0.87604874139096	1	15	9	11.9201048192206	13.9285017866728
Interval_6555	chr17	8806977	8807331	+	355	14.4947556979805	-0.0356040134889198	1.51434389648394	-0.0235111810280257	0.981242519780417	1	19	10	15.0987994376794	15.4761130963031
Interval_6556	chr17	8899116	8899596	+	481	25.9326874294327	0.708243530146998	1.16280878766737	0.609079960229537	0.542471439890915	1	35	11	27.8135779115147	17.0237244059335
Interval_6557	chr17	8965712	8966054	+	343	14.1829796597865	-0.131528635434046	1.54103877521789	-0.085350633319041	0.931982638786098	1	16	9	12.7147784738353	13.9285017866728
Interval_6558	chr17	9240247	9240450	+	204	10.9512983483859	-0.698564072195812	1.75051260346328	-0.399062577906463	0.689847095274656	1	12	10	9.53608385537648	15.4761130963031
Interval_6559	chr17	9576071	9576550	+	480	7.57325749839234	-2.66201929945384	2.10739029904061	-1.26318285733104	0.20652347209579	1	4	13	3.17869461845882	20.1189470251941
Interval_6560	chr17	9841411	9841632	+	222	3.42174400583664	1.36032093496752	3.63927212012213	0.373789288095848	0.708561089645674	1	10	2	7.94673654614706	3.09522261926063
Interval_6561	chr17	10115031	10115502	+	472	29.5861412925618	-0.173109526650365	1.04070466549662	-0.166338762945545	0.867890362518086	1	38	22	30.1975988753588	34.0474488118669
Interval_6562	chr17	10152096	10152372	+	277	9.24764063088997	-0.768953115598517	1.90946723328591	-0.40270558310407	0.687164826202523	1	8	7	6.35738923691765	10.8332791674122
Interval_6563	chr17	10157032	10157401	+	370	9.66330366985779	3.43067433035877	2.26120306916561	1.51718984338046	0.129218759881279	1	21	1	16.6881467469088	1.54761130963031
Interval_6564	chr17	10697371	10697907	+	537	33.499747497065	-0.613681461963193	0.953533101794449	-0.643586951316434	0.519843313984893	1	42	33	33.3762934938177	51.0711732178004
Interval_6565	chr17	10865207	10865422	+	216	3.5962331986894	-5.40413030951544	4.4516977510574	-1.21394816353644	0.224767519285584	1	0	4	0	6.19044523852126
Interval_6566	chr17	11580159	11580398	+	240	4.52281861976066	-0.376643972329437	3.06285027034701	-0.12297172211646	0.902129490462731	1	3	2	2.38402096384412	3.09522261926063
Interval_6567	chr17	11996999	11997736	+	738	50.1534637176228	-0.0647005107570319	0.803600757954586	-0.0805132525281768	0.935829056459926	1	54	29	42.9123773491941	44.8807279792791
Interval_6568	chr17	12020686	12021186	+	501	32.335718930724	-0.313906629332951	0.978980556833332	-0.320646438932691	0.748478341091391	1	47	30	37.3496617668912	46.4283392889094
Interval_6569	chr17	13017656	13018379	+	724	72.5507877871113	-0.18901779134339	0.652053120522597	-0.289880970421396	0.77190730027001	1	82	48	65.1632396784059	74.2853428622551
Interval_6570	chr17	13253939	13254398	+	460	7.29951608093267	1.03838073336209	2.29287522272399	0.452872761269788	0.650640365960197	1	8	2	6.35738923691765	3.09522261926063
Interval_6571	chr17	13862638	13862829	+	192	3.84816943851847	2.03835464298407	3.47253383794733	0.586993457258569	0.557208100901765	1	8	1	6.35738923691765	1.54761130963031
Interval_6572	chr17	14069235	14069533	+	299	16.0993477001087	0.038395275036428	1.44647855242762	0.0265439642862242	0.978823467510126	1	20	10	15.8934730922941	15.4761130963031
Interval_6573	chr17	14237067	14237394	+	328	5.79358124001559	-1.69854854163245	2.69689855389538	-0.629815511295034	0.52881529592413	1	3	5	2.38402096384412	7.73805654815157
Interval_6574	chr17	14300776	14301383	+	608	89.4111087352088	-0.400491594417774	0.611576021176908	-0.654851695537496	0.512563243154325	1	90	61	71.5206289153236	94.4042898874492
Interval_6575	chr17	14309298	14309576	+	279	21.1639260388924	0.0827896818301205	1.23216204028534	0.0671905797478947	0.94642998445033	1	33	16	26.2242306022853	24.761780954085
Interval_6576	chr17	14359261	14359480	+	220	12.9897560247653	-0.720592104956204	1.59762549884601	-0.45103943663687	0.651961126102329	1	13	11	10.3307575099912	17.0237244059335
Interval_6577	chr17	14428350	14428607	+	258	12.6965579224391	-0.0685196032455733	1.64064493151632	-0.0417638222197451	0.966686975521893	1	13	7	10.3307575099912	10.8332791674122
Interval_6578	chr17	14605118	14605348	+	231	5.81987982923492	-0.639668725920287	2.51035983051227	-0.254811568503211	0.798868639774421	1	5	4	3.97336827307353	6.19044523852126
Interval_6579	chr17	15505630	15505859	+	230	3.91435486296592	-4.98917747837319	3.9454839302571	-1.26452865264821	0.206040343221333	1	0	3	0	4.64283392889094
Interval_6580	chr17	15651716	15651934	+	219	12.1034407397277	-1.61367384830875	1.67971985036456	-0.96068034676052	0.336712915931085	1	7	11	5.56271558230294	17.0237244059335
Interval_6581	chr17	15699191	15699842	+	652	34.9298232664658	-0.58721003012166	0.943427458988575	-0.622422025696806	0.533664401130525	1	35	27	27.8135779115147	41.7855053600185
Interval_6582	chr17	15999388	15999885	+	498	39.4320804597282	-0.685970935084027	0.870417997553244	-0.788093694078362	0.430641903443814	1	46	38	36.5549881122765	58.809229765952
Interval_6583	chr17	16215296	16215787	+	492	18.7269265600896	0.690467994809879	1.38595976769593	0.498187617637516	0.618351809124641	1	22	7	17.4828204015235	10.8332791674122
Interval_6584	chr17	16285911	16286210	+	300	13.8685746495305	0.478966195812917	1.65233029362192	0.289873155301788	0.771913279277366	1	19	7	15.0987994376794	10.8332791674122
Interval_6585	chr17	16380665	16381171	+	507	46.310636036901	-0.414118430911062	0.798653236180385	-0.518520945199712	0.604094850296146	1	57	39	45.2963983130383	60.3568410755823
Interval_6586	chr17	16438624	16439167	+	544	52.5544687000613	-0.454646739417097	0.755580538440731	-0.601718435410391	0.547361576357461	1	54	38	42.9123773491941	58.809229765952
Interval_6587	chr17	16535618	16536095	+	478	38.8903742709235	0.301427174480503	0.903069502760332	0.3337807040977	0.738545045104042	1	48	20	38.1443354215059	30.9522261926063
Interval_6588	chr17	16569064	16569326	+	263	14.0076188880792	-0.961601908595783	1.59929805696156	-0.601264976475174	0.547663513005419	1	9	9	7.15206289153236	13.9285017866728
Interval_6589	chr17	16584302	16584566	+	265	16.422369365845	0.41690628546818	1.4283905164073	0.291871361983546	0.770384980389529	1	26	10	20.6615150199824	15.4761130963031
Interval_6590	chr17	16589136	16589593	+	458	21.0060133697082	-0.698569503219847	1.25427915823769	-0.556948984308538	0.577562285410845	1	18	15	14.3041257830647	23.2141696444547
Interval_6591	chr17	16988304	16988475	+	172	10.3046185219621	0.497822241055703	1.85711354221454	0.268062361153248	0.788651317302167	1	11	4	8.74141020076177	6.19044523852126
Interval_6592	chr17	17041863	17042400	+	538	26.2845893344737	0.416905080318785	1.10751998362125	0.376431203485496	0.706596351986398	1	39	15	30.9922725299735	23.2141696444547
Interval_6593	chr17	17206326	17206536	+	211	14.618380787118	-0.154249688756919	1.55375483155342	-0.0992754362686054	0.920919581073798	1	14	8	11.1254311646059	12.3808904770425
Interval_6594	chr17	17237139	17237729	+	591	35.1627064930023	-0.762296630458559	0.943954226981821	-0.807556774120192	0.419345778992619	1	31	27	24.6348832930559	41.7855053600185
Interval_6595	chr17	17280666	17281403	+	738	57.8052971987434	-0.48047993250925	0.723334958707932	-0.664256478585681	0.506526170931924	1	67	48	53.2431348591853	74.2853428622551
Interval_6596	chr17	17391704	17391912	+	209	11.1288493290933	0.701358636120807	1.73676133811799	0.403831327153345	0.686336758139401	1	19	6	15.0987994376794	9.28566785778189
Interval_6597	chr17	17496477	17497024	+	548	19.9000085968111	0.512323974213464	1.30895781646033	0.391398384096813	0.695502786554237	1	25	9	19.8668413653677	13.9285017866728
Interval_6598	chr17	17528802	17529030	+	229	4.05929178588474	-2.76889962456052	3.21682200644241	-0.860756242967494	0.389372309350941	1	2	7	1.58934730922941	10.8332791674122
Interval_6599	chr17	17591410	17592127	+	718	75.6797744391198	-0.422448200999823	0.635058837572914	-0.665211120617338	0.505915468667434	1	93	64	73.9046498791677	99.0471238163401
Interval_6600	chr17	17663321	17663732	+	412	20.0039085906348	-0.317747341721227	1.30699687265531	-0.243112549363403	0.807918209828394	1	25	16	19.8668413653677	24.761780954085
Interval_6601	chr17	17694836	17695010	+	175	5.23855509674164	0.0383695230748559	3.04664259344635	0.0125940348754373	0.989951679642248	1	2	1	1.58934730922941	1.54761130963031
Interval_6602	chr17	17751896	17752462	+	567	59.1583304687549	0.17974848312564	0.717409383809944	0.250552177295271	0.802160359418441	1	75	34	59.600524096103	52.6187845274307
Interval_6603	chr17	17823733	17824098	+	366	17.4621342437533	-0.376639766336033	1.35915902688855	-0.277112360573623	0.781693830988107	1	24	16	19.072167710753	24.761780954085
Interval_6604	chr17	17836222	17836635	+	414	27.9018535275339	-0.15425120683391	1.08087308617444	-0.142709823018958	0.886519358483304	1	28	16	22.2508623292118	24.761780954085
Interval_6605	chr17	17972260	17972975	+	716	167.973403360738	-0.489783544517363	0.592384331820901	-0.826800302114409	0.408350258787346	1	190	137	150.987994376794	212.022749419353
Interval_6606	chr17	18038942	18039537	+	596	57.5544203942469	-0.338170407562663	0.727506331356676	-0.464835002785519	0.642049619366135	1	57	37	45.2963983130383	57.2616184563216
Interval_6607	chr17	18088014	18088246	+	233	6.18798785606651	-0.961601091680167	2.49184103730862	-0.385899853675566	0.699570838996386	1	3	3	2.38402096384412	4.64283392889094
Interval_6608	chr17	18183033	18183940	+	908	104.747023449796	-0.0685225801369511	0.591850363346424	-0.11577686587791	0.907829385553491	1	143	77	113.638332609903	119.166070841534
Interval_6609	chr17	18225373	18225549	+	177	23.1643190633942	1.44048819994195	1.24580900578262	1.15626728756631	0.247571844431801	1	37	7	29.4029252207441	10.8332791674122
Interval_6610	chr17	18260463	18260990	+	528	39.0447982641562	-0.492120057330355	0.87656084966065	-0.561421443269881	0.574510269326722	1	54	39	42.9123773491941	60.3568410755823
Interval_6611	chr17	18314777	18315602	+	826	55.0018029219202	-0.171060374047131	0.739904701471298	-0.231192441008928	0.817165302151988	1	64	37	50.8591138953412	57.2616184563216
Interval_6612	chr17	18363149	18363704	+	556	30.8434247181369	-0.0991092709319684	1.00636770903822	-0.0984821651587834	0.921549433252392	1	40	22	31.7869461845882	34.0474488118669
Interval_6613	chr17	18466971	18467300	+	330	7.36050186926689	1.26078025320049	2.18761984890779	0.576325111435592	0.564395452585938	1	14	3	11.1254311646059	4.64283392889094
Interval_6614	chr17	18474717	18475139	+	423	9.85116900672902	0.912863971170589	1.82646981937689	0.499796909582671	0.617218086900109	1	22	6	17.4828204015235	9.28566785778189
Interval_6615	chr17	18476653	18477102	+	450	10.785594288438	0.175897157190769	1.78689023550775	0.0984375837393207	0.921584832077908	1	11	5	8.74141020076177	7.73805654815157
Interval_6616	chr17	18494492	18494674	+	183	4.05373313218172	3.48093166016698	3.91992074324646	0.888010724748504	0.374534982385694	1	4	0	3.17869461845882	0
Interval_6617	chr17	18499617	18499898	+	282	4.94255034341222	-0.376645887391318	2.89479870980575	-0.130111253026154	0.896478407177228	1	3	2	2.38402096384412	3.09522261926063
Interval_6618	chr17	18563980	18564301	+	322	7.08928957951287	0.0383916830501142	2.26924379458571	0.016918271691087	0.986501816151459	1	6	3	4.76804192768824	4.64283392889094
Interval_6619	chr17	18625370	18625891	+	522	14.646452023121	0.260784703703527	1.56409681174002	0.166731817203445	0.867581069439172	1	14	6	11.1254311646059	9.28566785778189
Interval_6620	chr17	18780636	18781506	+	871	29.6916859983691	0.160384088548587	1.0626434776378	0.150929349234903	0.880031448340124	1	37	17	29.4029252207441	26.3093922637154
Interval_6621	chr17	18856029	18856358	+	330	28.1419428466034	-0.51414596406812	1.05975969050446	-0.485153350023513	0.627567570462527	1	30	22	23.8402096384412	34.0474488118669
Interval_6622	chr17	18857994	18858507	+	514	28.8323178286492	-0.376641841397064	1.04033700655118	-0.362038300113602	0.717323409674041	1	42	28	33.3762934938177	43.3331166696488
Interval_6623	chr17	18901188	18901365	+	178	3.2261337025857	-1.96157119241671	4.06743114994511	-0.482262912414187	0.629619190032076	1	1	2	0.794673654614706	3.09522261926063
Interval_6624	chr17	19031888	19032088	+	201	6.58854135847194	-3.5465362266801	2.64302056579795	-1.34184965208902	0.179644749282388	1	1	6	0.794673654614706	9.28566785778189
Interval_6625	chr17	19062074	19062548	+	475	36.3446400615332	0.0383944432149594	0.965723969559239	0.0397571608712195	0.96828672988025	1	60	30	47.6804192768824	46.4283392889094
Interval_6626	chr17	19063512	19063790	+	279	10.6070072152908	4.80290133737624	2.74482711337439	1.74980103991749	0.0801526511898163	1	10	0	7.94673654614706	0
Interval_6627	chr17	19111176	19111726	+	551	20.6729789090436	-0.961603751598238	1.29550312467384	-0.742262780601424	0.457928137607359	1	14	14	11.1254311646059	21.6665583348244
Interval_6628	chr17	19112030	19112537	+	508	18.2584868203705	1.36031721992986	1.6054469050324	0.847313739037921	0.396820270687553	1	30	6	23.8402096384412	9.28566785778189
Interval_6629	chr17	19187985	19188418	+	434	54.9588856203717	0.527777053854172	0.750518632404564	0.70321645734929	0.481920864607554	1	73	26	58.0111767868736	40.2378940503882
Interval_6630	chr17	19362651	19363085	+	435	37.1122566146342	-0.421038010713782	0.927570392144805	-0.45391488805526	0.6498900874224	1	32	22	25.4295569476706	34.0474488118669
Interval_6631	chr17	19377752	19378495	+	744	79.8415963546877	-0.431092379593659	0.628532773078449	-0.685870964981252	0.49279448101478	1	91	63	72.3153025699383	97.4995125067098
Interval_6632	chr17	19398634	19398860	+	227	5.93778173496046	-0.639669502613795	2.47675123782485	-0.25826958026498	0.796198861468895	1	5	4	3.97336827307353	6.19044523852126
Interval_6633	chr17	19441118	19441387	+	270	4.40377061381972	4.48093897578329	3.71537038786459	1.20605444625905	0.227796497788981	1	8	0	6.35738923691765	0
Interval_6634	chr17	19507980	19508203	+	224	7.97880591263933	0.0383912532808014	2.15338990638312	0.0178282870032043	0.985775838578349	1	6	3	4.76804192768824	4.64283392889094
Interval_6635	chr17	19508205	19508458	+	254	6.91677164680185	-0.791664704808584	2.16436159130195	-0.365772848672835	0.714534581625611	1	9	8	7.15206289153236	12.3808904770425
Interval_6636	chr17	19648338	19649126	+	789	41.0658525433888	-0.745877205749845	0.872420024854339	-0.854951954907704	0.392577746298452	1	36	31	28.6082515661294	47.9759505985398
Interval_6637	chr17	19977409	19978351	+	943	40.3119624675413	-0.724566793542102	0.886478012522235	-0.817354500965616	0.413725869212105	1	33	28	26.2242306022853	43.3331166696488
Interval_6638	chr17	20009083	20009436	+	354	16.9342955946547	1.24002276993814	1.47638197068164	0.83990647038695	0.400960829477181	1	23	5	18.2774940561382	7.73805654815157
Interval_6639	chr17	20155739	20156147	+	409	40.3672219764045	-0.107457350767755	0.897702108259547	-0.11970268286001	0.904718675028465	1	47	26	37.3496617668912	40.2378940503882
Interval_6640	chr17	20320561	20320963	+	403	10.9189799186812	0.416905207749267	1.79416734433239	0.232366957890652	0.816253010387638	1	13	5	10.3307575099912	7.73805654815157
Interval_6641	chr17	20466176	20466367	+	192	3.43008110119127	0.453460431862829	3.57955631064093	0.126680625337512	0.899193181019303	1	8	3	6.35738923691765	4.64283392889094
Interval_6642	chr17	20908459	20908787	+	329	15.0705398815571	0.116398122475342	1.49143581859226	0.0780443389010248	0.937792783184681	1	19	9	15.0987994376794	13.9285017866728
Interval_6643	chr17	21042996	21043809	+	814	76.5151595040898	0.607234689140854	0.660111486692018	0.919897170982219	0.357626497397931	1	89	30	70.7259552607089	46.4283392889094
Interval_6644	chr17	21126839	21127355	+	517	26.0705755518673	-0.466839728932851	1.0975689912342	-0.425339757829617	0.670589014693121	1	31	22	24.6348832930559	34.0474488118669
Interval_6645	chr17	21213925	21214762	+	838	79.2197039260389	0.147326879203418	0.62839838192448	0.234448215401553	0.814637030992422	1	110	51	87.4141020076177	78.9281767911461
Interval_6646	chr17	21284261	21284669	+	409	61.968465153544	-0.63298412538936	0.699935683904521	-0.90434612771608	0.365811894536742	1	54	43	42.9123773491941	66.5472863141035
Interval_6647	chr17	21287746	21288320	+	575	55.7543501059859	-0.48885332535486	0.754943460364944	-0.647536340163203	0.517284882949824	1	68	49	54.0378085138	75.8329541718854
Interval_6648	chr17	21330730	21330929	+	200	5.6709739984729	0.208325035679457	2.49392142332077	0.0835331192600541	0.933427644045382	1	9	4	7.15206289153236	6.19044523852126
Interval_6649	chr17	21349925	21350138	+	214	7.06572589604579	0.301433083912991	2.18148986132955	0.138177623126462	0.890100039597908	1	12	5	9.53608385537648	7.73805654815157
Interval_6650	chr17	21410987	21411180	+	194	6.14780445243156	3.03835736685671	2.67347670451727	1.13648170628265	0.255755017511754	1	16	1	12.7147784738353	1.54761130963031
Interval_6651	chr17	21457112	21457411	+	300	14.2908022473154	0.0383949289324623	1.60222301870374	0.0239635359648778	0.980881694433416	1	16	8	12.7147784738353	12.3808904770425
Interval_6652	chr17	21511481	21511799	+	319	9.15436766686956	-1.18399043897725	1.91331846357534	-0.618815143175264	0.536038145075269	1	6	7	4.76804192768824	10.8332791674122
Interval_6653	chr17	21613121	21613322	+	202	5.74723074089575	1.36031094063158	2.56656703522581	0.530011849276283	0.596103715292334	1	10	2	7.94673654614706	3.09522261926063
Interval_6654	chr17	21781710	21782036	+	327	7.79419503516754	-0.639674889069827	2.132697380172	-0.299937016389187	0.764225198439423	1	5	4	3.97336827307353	6.19044523852126
Interval_6655	chr17	21849556	21849771	+	216	7.44694092915573	1.20830915764436	2.28345721576942	0.529157782900355	0.596696000033593	1	9	2	7.15206289153236	3.09522261926063
Interval_6656	chr17	22383821	22384744	+	924	38.2709533872563	-1.00224703209752	0.912184871272002	-1.09873235531732	0.271884825310237	1	35	36	27.8135779115147	55.7140071466913
Interval_6657	chr17	22391623	22391869	+	247	10.6223951993499	-0.961599964519283	1.90244438730267	-0.505454966745526	0.613239320548157	1	7	7	5.56271558230294	10.8332791674122
Interval_6658	chr17	22862636	22862921	+	286	4.84843094364224	-5.40421816373429	3.51828691355919	-1.53603679759796	0.12452935564886	1	0	4	0	6.19044523852126
Interval_6659	chr17	22977505	22977770	+	266	62.5392768117251	-0.857270176199946	0.706758267734525	-1.2129609448332	0.225144752758651	1	43	40	34.1709671484324	61.9044523852126
Interval_6660	chr17	23016229	23016669	+	441	167.59045559896	-0.752793008236587	0.594275791334903	-1.26674015535045	0.205248216748558	1	141	122	112.048985300674	188.808579774898
Interval_6661	chr17	24150656	24151510	+	855	8.65269633085358	-4.76892260320141	2.34425926887628	-2.03429828198456	0.0419215303054558	1	1	14	0.794673654614706	21.6665583348244
Interval_6662	chr17	24421278	24421589	+	312	53.8274105142406	0.274021116089699	0.775622793084177	0.353291727026335	0.723869747043713	1	73	31	58.0111767868736	47.9759505985398
Interval_6663	chr17	25074316	25074671	+	356	29.172830243877	1.12585355549403	1.18953083684898	0.946468574514956	0.343909643443956	1	34	8	27.0189042569	12.3808904770425
Interval_6664	chr17	25101207	25101409	+	203	31.6841654370018	-0.961605563185456	1.09589490547379	-0.877461477722374	0.380236033688086	1	16	16	12.7147784738353	24.761780954085
Interval_6665	chr17	25115373	25115569	+	197	25.981672952674	-0.791679485453945	1.21166108215617	-0.653383604634013	0.513509005934329	1	18	16	14.3041257830647	24.761780954085
Interval_6666	chr17	25389798	25390043	+	246	47.8797058857811	0.129540698488936	0.826519006709764	0.156730453186571	0.875457285505487	1	49	23	38.9390090761206	35.5950601214972
Interval_6667	chr17	25920071	25920339	+	269	101.438005320887	0.063927471743794	0.601246598510325	0.106324878847021	0.915324593005264	1	114	56	90.5927966260765	86.6662333392976
Interval_6668	chr17	26299359	26299589	+	231	19.2495051234457	-1.447028717424	1.37651566301841	-1.05122575521659	0.293154916932933	1	10	14	7.94673654614706	21.6665583348244
Interval_6669	chr17	26594690	26595025	+	336	148.867568648858	-0.512081430369738	0.595373981689137	-0.860100451344735	0.389733672448283	1	127	93	100.923554136068	143.927851795619
Interval_6670	chr17	26603667	26604374	+	708	796.188253828263	-0.479034852384705	0.448528054350912	-1.06801536211139	0.285513582261527	1	707	506	561.834273812597	783.091322672939
Interval_6671	chr17	26619275	26620150	+	876	546.961269937648	-0.340748153707097	0.534870634589788	-0.637066482381165	0.524081539817522	1	529	344	420.38236329118	532.378290512828
Interval_6672	chr17	26885305	26885957	+	653	206.823056091027	-0.57137307205869	0.591929517689224	-0.965272139644629	0.334408522437527	1	173	132	137.478542248344	204.284692871202
Interval_6673	chr17	26993213	26993509	+	297	5.92955452101156	-2.42099878713986	2.49625591356581	-0.969851998740607	0.33212026943533	1	4	11	3.17869461845882	17.0237244059335
Interval_6674	chr17	27156014	27156303	+	290	5.00485769631288	2.62331638918637	2.96317598701133	0.885305631756369	0.375991813357258	1	12	1	9.53608385537648	1.54761130963031
Interval_6675	chr17	27293799	27294549	+	751	39.8399221336367	-0.41728594023753	0.891601181262827	-0.46801860406522	0.639771285604803	1	35	24	27.8135779115147	37.1426714311276
Interval_6676	chr17	27332550	27333262	+	713	32.1563289577266	-0.074080932124838	0.994256017857793	-0.0745089099731591	0.940605451742201	1	37	20	29.4029252207441	30.9522261926063
Interval_6677	chr17	27456121	27456691	+	571	22.6360555257525	0.453430844339177	1.21572093010782	0.372972804127804	0.709168685044444	1	32	12	25.4295569476706	18.5713357155638
